11,戸山図書館,03-3207-1191,162-0052,戸山2-11-101,9:00,19:00,土･日曜日､祝日は~6PM(ただし､児童室は~6PM),月曜日(祝日の場合は開館し翌火曜日),第3木曜日(祝日の場合は開館し翌日),28
11,中町図書館,03-3267-3121,162-0835,中町25,9:00,19:00,土･日曜日､祝日は~6PM,月曜日(祝日の場合は開館し翌火曜日),第3木曜日(祝日の場合は開館し翌日),22
11,西落合図書館,03-3954-4373,161-0031,西落合4-13-17,9:00,19:00,土･日曜日､祝日は~6PM,月曜日(祝日の場合は開館し翌火曜日),第3木曜日(祝日の場合は開館し翌日),37
11,四谷図書館,03-3341-0095,160-8581,内藤町87,9:00,21:45,日曜日､祝日は~6PM,火曜日(月･火曜日が祝日の場合は開館し翌水曜日)、第2木曜日(祝日の場合は開館し翌日),5･8･11･2月の第3日曜日,84
12,中央図書館,03-3391-5754,167-0051,荻窪3-40-23,9:00,20:00,日曜日､祝日は~5PM,第1･3木曜日(祝日の場合は、直後の第1月曜日を除く平日),,338
12,阿佐谷図書館,03-5373-1811,166-0001,阿佐谷北3-36-14,9:00,20:00,日曜日､祝日は~5PM,第1月･3木曜日(祝日の場合は、直後の第1木曜日を除く平日),,43
12,今川図書館,03-3394-0431,167-0035,今川4-12-10,9:00,21:00,,第1月･3木曜日(祝日の場合は、直後の第1木曜日を除く平日),,44
12,永福図書館,03-3322-7141,168-0064,永福3-51-17,9:00,21:00,,第1･3木曜日(祝日の場合は、直後の第1月曜日を除く平日),,0
12,柿木図書館,03-3394-3801,167-0023,上井草1-6-13,9:00,20:00,日曜日､祝日は~5PM,第1月･3木曜日(祝日の場合は、直後の第1木曜日を除く平日),,32
12,高円寺図書館,03-3316-2421,166-0003,高円寺南2-36-25,9:00,20:00,日曜日､祝日は~5PM,第1月･3木曜日(祝日の場合は、直後の第1木曜日を除く平日),,76
12,下井草図書館,03-3396-7999,167-0022,下井草3-26-5,9:00,20:00,日曜日､祝日は~5PM,第1･3木曜日(祝日の場合は、直後の第1月曜日を除く平日),,27
12,高井戸図書館,03-3290-3456,168-0072,高井戸東1-28-1,9:00,20:00,日曜日､祝日は~5PM,第1月･3木曜日(祝日の場合は、直後の第1木曜日を除く平日),,42
12,成田図書館,03-3317-0341,166-0015,成田東3-28-5,9:00,20:00,日曜日､祝日は~5PM,第1･3木曜日(祝日の場合は、直後の第1月曜日を除く平日),,20
12,西荻図書館,03-3301-1670,167-0042,西荻北2-33-9,9:00,20:00,日曜日､祝日は~5PM,第1･3木曜日(祝日の場合は、直後の第1月曜日を除く平日),,29
12,方南図書館,03-5355-7100,168-0062,方南1-51-2,9:00,20:00,日曜日､祝日は~5PM,第1月･3木曜日(祝日の場合は、直後の第1木曜日を除く平日),,39
12,南荻窪図書館,03-3335-7377,167-0052,南荻窪1-10-2,9:00,20:00,日曜日､祝日は~5PM,第1月･3木曜日(祝日の場合は、直後の第1木曜日を除く平日),,25
12,宮前図書館,03-3333-5166,168-0081,宮前5-5-27,9:00,20:00,日曜日､祝日は~5PM,第1･3木曜日(祝日の場合は、直後の第1月曜日を除く平日),,122
13,ひきふね図書館,03-5655-2350,131-0046,京島1-36-5 マークフロントタワー曳舟,9:00,21:00,こどもとしょしつは~6PM､日曜日・祝日は~5PM,第3木曜日(祝日の場合は翌日),,173
13,立花図書館,03-3618-2620,131-0043,立花6-8-1-101,9:00,20:00,日曜日､祝日は~5PM,第3木曜日(祝日の場合は翌日),,25
13,緑図書館,03-3631-4621,130-0021,緑2-24-5,9:00,20:00,日曜日､祝日は~5PM,第3木曜日(祝日の場合は翌日),,114
13,八広図書館,03-3616-0846,131-0041,八広5-10-1-104,9:00,20:00,日曜日､祝日は~5PM,第3木曜日(祝日の場合は翌日),,32
14,中央図書館,03-3429-1811,154-0016,弦巻3-16-8,10:00,19:00,月曜日､祝日は~5PM,月の最終木曜日,,114
14,梅丘図書館,03-3323-8261,155-0033,代田4-38-10,9:00,21:00,日･月曜日、祝日は~8PM,第3木曜日,,108
14,奥沢図書館,03-3720-2096,158-0083,奥沢3-47-8,9:00,19:00,祝日は~5PM,月曜日(祝日の場合は翌日),,54
14,尾山台図書館,03-3703-2581,158-0082,等々力2-17-14,9:00,19:00,月曜日､祝日は~5PM,第3木曜日,,26
14,粕谷図書館,03-3305-1661,157-0063,粕谷4-13-6,9:00,19:00,祝日は~5PM,月曜日(祝日の場合は翌日),,29
14,鎌田図書館,03-3709-6311,157-0077,鎌田3-35-1,9:00,19:00,祝日は~5PM,月曜日(祝日の場合は翌日),,43
14,上北沢図書館,03-3290-3411,156-0057,上北沢3-8-9,9:00,19:00,祝日は~5PM,月曜日(祝日の場合は翌日),,36
14,烏山図書館,03-3326-3521,157-0062,南烏山6-2-19,9:00,19:00,月曜日､祝日は~5PM,第2木曜日,,56
14,砧図書館,03-3482-2271,157-0072,祖師谷3-10-4,9:00,19:00,月曜日､祝日は~5PM,第2木曜日,,72
14,経堂図書館,03-5451-0071,156-0051,宮坂3-1-30,9:00,21:00,日･月曜日､祝日は~8PM,第3木曜日,,42
14,桜丘図書館,03-3439-0741,156-0054,桜丘5-14-1,9:00,19:00,月曜日､祝日は~5PM,月曜日(祝日の場合は翌日),,14
14,下馬図書館,03-3418-6531,154-0002,下馬2-32-1,9:00,19:00,月曜日､祝日は~5PM,月曜日(祝日の場合は翌日),,54
